empresa_id,tipo_energia,proyecto_id,capacidad_generacion,reduccion_emisiones,costo_proyecto,estado_proyecto,total_inversion,energia_generada_total,emisiones_evitadas_total,retorno_estimado
EMP004507,Hidroeléctrica,PROJ015892,6153.43,271.44,107.7,Finalizado,107.7,6153.43,271.44,0.4
EMP011279,Geotérmica,PROJ015893,9884.59,1447.16,169.82,Finalizado,169.82,9884.59,1447.16,0.12
EMP002224,Biomasa,PROJ015894,9151.75,2997.8,17.09,Finalizado,17.09,9151.75,2997.8,0.01
EMP010743,Eólica,PROJ015895,2750.2,1080.17,476.76,Finalizado,910.32,5534.31,3622.08,0.25
EMP011087,Biomasa,PROJ015896,7416.17,666.61,94.13,En desarrollo,94.13,7416.17,666.61,0.14
EMP014566,Hidroeléctrica,PROJ015897,4786.44,2249.11,459.03,En desarrollo,717.33,9280.62,4723.32,0.15
EMP009747,Solar,PROJ015898,9487.52,525.15,494.37,Finalizado,494.37,9487.52,525.15,0.94
EMP004516,Hidroeléctrica,PROJ015899,9944.16,4362.01,227.22,Activo,260.22,17022.95,8093.61,0.03
EMP012684,Hidroeléctrica,PROJ015900,6309.7,4973.79,108.33,Activo,108.33,6309.7,4973.79,0.02
EMP006314,Solar,PROJ015901,618.85,2466.96,291.72,En desarrollo,291.72,618.85,2466.96,0.12
EMP009616,Geotérmica,PROJ015902,2069.0,4555.22,290.59,Finalizado,531.05,6950.01,7193.22,0.07
EMP008955,Hidroeléctrica,PROJ015903,7393.3,339.97,256.46,En desarrollo,256.46,7393.3,339.97,0.75
EMP021785,Solar,PROJ015904,6174.55,3277.04,328.77,En desarrollo,328.77,6174.55,3277.04,0.1
EMP009066,Biomasa,PROJ015905,4254.82,671.51,188.25,En desarrollo,188.25,4254.82,671.51,0.28
EMP018302,Hidroeléctrica,PROJ015906,1049.62,1973.32,161.36,Activo,161.36,1049.62,1973.32,0.08
EMP008612,Hidroeléctrica,PROJ015907,2006.94,1927.53,44.5,En desarrollo,44.5,2006.94,1927.53,0.02
EMP013839,Eólica,PROJ015908,9628.38,1251.94,26.62,Activo,26.62,9628.38,1251.94,0.02
EMP014252,Hidroeléctrica,PROJ015909,88.25,4118.38,21.96,En desarrollo,21.96,88.25,4118.38,0.01
EMP011247,Hidroeléctrica,PROJ015910,8440.89,3231.29,51.81,Finalizado,51.81,8440.89,3231.29,0.02
EMP004915,Biomasa,PROJ015911,8454.47,2228.7,302.03,En desarrollo,688.64,14439.62,2855.83,0.24
EMP017048,Hidroeléctrica,PROJ015912,9756.8,755.65,374.51,Finalizado,374.51,9756.8,755.65,0.5
EMP017839,Geotérmica,PROJ015913,8439.42,3694.19,429.21,Finalizado,429.21,8439.42,3694.19,0.12
EMP021064,Biomasa,PROJ015914,3642.2,1604.86,332.41,Activo,332.41,3642.2,1604.86,0.21
EMP023951,Biomasa,PROJ015915,2149.12,2188.98,186.99,Finalizado,186.99,2149.12,2188.98,0.09
EMP009106,Hidroeléctrica,PROJ015916,9186.55,1485.14,308.6,Activo,308.6,9186.55,1485.14,0.21
EMP012025,Geotérmica,PROJ015917,9825.88,3624.86,398.54,En desarrollo,398.54,9825.88,3624.86,0.11
EMP024610,Biomasa,PROJ015918,3578.49,826.62,271.4,Finalizado,328.87,11618.64,4188.19,0.08
EMP018187,Biomasa,PROJ015919,4380.17,1586.57,369.43,Activo,369.43,4380.17,1586.57,0.23
EMP014848,Geotérmica,PROJ015920,1642.65,3492.82,297.34,En desarrollo,786.55,11120.13,5092.66,0.15
EMP009841,Geotérmica,PROJ015921,4686.65,4519.34,410.0,Activo,410.0,4686.65,4519.34,0.09
EMP002583,Eólica,PROJ015922,3821.23,1733.69,454.45,Finalizado,454.45,3821.23,1733.69,0.26
EMP002552,Geotérmica,PROJ015923,735.54,2158.5,270.75,En desarrollo,270.75,735.54,2158.5,0.13
EMP008465,Hidroeléctrica,PROJ015924,509.74,1280.94,130.99,Activo,130.99,509.74,1280.94,0.1
EMP001538,Geotérmica,PROJ015925,1570.31,4057.51,475.29,Activo,475.29,1570.31,4057.51,0.12
EMP003875,Biomasa,PROJ015926,1753.2,1967.87,77.52,Activo,77.52,1753.2,1967.87,0.04
EMP010467,Solar,PROJ015927,8536.63,487.73,107.59,En desarrollo,107.59,8536.63,487.73,0.22
EMP018535,Eólica,PROJ015928,2300.58,398.12,338.19,Activo,338.19,2300.58,398.12,0.85
EMP011357,Eólica,PROJ015929,6510.09,2219.04,144.56,Finalizado,144.56,6510.09,2219.04,0.07
EMP017037,Biomasa,PROJ015930,6508.71,4739.77,152.46,En desarrollo,152.46,6508.71,4739.77,0.03
EMP005975,Eólica,PROJ015931,9057.58,4403.79,239.97,Activo,239.97,9057.58,4403.79,0.05
EMP000610,Geotérmica,PROJ015932,2195.41,3862.54,210.99,Finalizado,210.99,2195.41,3862.54,0.05
EMP024573,Biomasa,PROJ015933,2381.21,888.93,272.88,Finalizado,272.88,2381.21,888.93,0.31
EMP005314,Geotérmica,PROJ015934,8457.36,2011.82,91.55,En desarrollo,91.55,8457.36,2011.82,0.05
EMP002055,Eólica,PROJ015935,2655.86,3356.47,164.95,En desarrollo,164.95,2655.86,3356.47,0.05
EMP006721,Hidroeléctrica,PROJ015936,6816.22,3565.78,489.15,Finalizado,817.93,12394.36,6845.11,0.12
EMP021033,Geotérmica,PROJ015937,3834.98,2419.72,470.97,Activo,470.97,3834.98,2419.72,0.19
EMP020806,Biomasa,PROJ015938,2952.24,2858.37,3.77,Activo,3.77,2952.24,2858.37,0.0
EMP004168,Eólica,PROJ015939,1687.81,4364.21,463.86,En desarrollo,463.86,1687.81,4364.21,0.11
EMP013692,Biomasa,PROJ015940,1086.65,3633.61,259.38,Finalizado,259.38,1086.65,3633.61,0.07
EMP011097,Hidroeléctrica,PROJ015941,926.59,4468.89,244.45,Activo,244.45,926.59,4468.89,0.05
EMP017912,Eólica,PROJ015942,2734.69,2139.79,383.59,En desarrollo,383.59,2734.69,2139.79,0.18
EMP022068,Hidroeléctrica,PROJ015943,2548.34,4603.56,445.07,Finalizado,733.63,6681.44,7817.48,0.09
EMP018122,Hidroeléctrica,PROJ015944,3558.12,131.17,71.21,Activo,71.21,3558.12,131.17,0.54
EMP012230,Hidroeléctrica,PROJ015945,8187.54,1815.91,209.11,Activo,209.11,8187.54,1815.91,0.12
EMP007723,Hidroeléctrica,PROJ015946,8397.76,4673.28,25.98,En desarrollo,25.98,8397.76,4673.28,0.01
EMP008176,Geotérmica,PROJ015947,8602.81,1195.0,159.46,Finalizado,159.46,8602.81,1195.0,0.13
EMP002850,Eólica,PROJ015948,2842.96,3685.89,386.93,Activo,386.93,2842.96,3685.89,0.1
EMP006560,Hidroeléctrica,PROJ015949,9383.11,3099.33,438.88,En desarrollo,438.88,9383.11,3099.33,0.14
EMP005219,Eólica,PROJ015950,694.71,3647.83,99.94,Finalizado,99.94,694.71,3647.83,0.03
EMP008909,Eólica,PROJ015951,6587.55,4105.28,392.23,Finalizado,392.23,6587.55,4105.28,0.1
EMP005036,Biomasa,PROJ015952,9486.34,2695.66,335.88,Activo,335.88,9486.34,2695.66,0.12
EMP018832,Solar,PROJ015953,8510.17,4460.13,210.68,Activo,210.68,8510.17,4460.13,0.05
EMP002929,Geotérmica,PROJ015954,1808.59,786.79,97.98,Finalizado,97.98,1808.59,786.79,0.12
EMP017561,Eólica,PROJ015955,8202.07,3568.67,320.6,Activo,320.6,8202.07,3568.67,0.09
EMP005079,Geotérmica,PROJ015956,852.51,4400.34,107.73,Activo,107.73,852.51,4400.34,0.02
EMP018817,Geotérmica,PROJ015957,4673.47,3118.98,19.86,En desarrollo,19.86,4673.47,3118.98,0.01
EMP007426,Hidroeléctrica,PROJ015958,3255.15,319.21,77.36,En desarrollo,77.36,3255.15,319.21,0.24
EMP018074,Solar,PROJ015959,5824.06,1972.75,322.7,Finalizado,322.7,5824.06,1972.75,0.16
EMP010523,Eólica,PROJ015960,6707.4,457.52,256.74,Activo,256.74,6707.4,457.52,0.56
EMP001221,Hidroeléctrica,PROJ015961,9361.08,593.75,81.89,En desarrollo,81.89,9361.08,593.75,0.14
EMP000482,Biomasa,PROJ015962,5482.41,4279.28,115.96,Activo,594.85,14998.24,8253.8,0.07
EMP009955,Solar,PROJ015963,5117.65,3718.9,189.02,Finalizado,189.02,5117.65,3718.9,0.05
EMP011810,Biomasa,PROJ015964,462.86,316.63,109.11,Finalizado,109.11,462.86,316.63,0.34
EMP013513,Biomasa,PROJ015965,1873.95,3928.5,363.76,En desarrollo,683.96,3035.76,5507.87,0.12
EMP016503,Eólica,PROJ015966,8495.84,378.87,392.2,Activo,392.2,8495.84,378.87,1.04
EMP015015,Biomasa,PROJ015967,3971.95,1659.17,12.21,Finalizado,12.21,3971.95,1659.17,0.01
EMP005944,Geotérmica,PROJ015968,1192.05,3962.22,429.27,En desarrollo,429.27,1192.05,3962.22,0.11
EMP003821,Geotérmica,PROJ015969,6024.0,1220.44,40.97,Activo,40.97,6024.0,1220.44,0.03
EMP021803,Hidroeléctrica,PROJ015970,9132.16,3155.1,155.07,Activo,155.07,9132.16,3155.1,0.05
EMP000988,Geotérmica,PROJ015971,6150.88,505.46,308.11,Finalizado,308.11,6150.88,505.46,0.61
EMP001396,Eólica,PROJ015972,128.4,775.13,63.83,Finalizado,63.83,128.4,775.13,0.08
EMP013623,Hidroeléctrica,PROJ015973,6958.34,4188.6,489.86,En desarrollo,489.86,6958.34,4188.6,0.12
EMP005983,Eólica,PROJ015974,5717.53,2121.06,318.0,Finalizado,318.0,5717.53,2121.06,0.15
EMP001395,Hidroeléctrica,PROJ015975,349.77,3155.44,443.29,Finalizado,443.29,349.77,3155.44,0.14
EMP023064,Geotérmica,PROJ015976,4297.98,3114.35,240.79,En desarrollo,240.79,4297.98,3114.35,0.08
EMP002947,Eólica,PROJ015977,9984.87,4134.86,156.91,Activo,156.91,9984.87,4134.86,0.04
EMP023011,Hidroeléctrica,PROJ015978,4127.29,3104.52,219.29,Finalizado,394.09,9695.68,7989.74,0.05
EMP004169,Solar,PROJ015979,3604.98,4251.99,162.23,Finalizado,280.23,7328.78,8627.03,0.03
EMP008656,Eólica,PROJ015980,4400.03,1918.44,132.99,Activo,132.99,4400.03,1918.44,0.07
EMP020694,Hidroeléctrica,PROJ015981,7347.54,3395.97,240.69,Finalizado,240.69,7347.54,3395.97,0.07
EMP000281,Hidroeléctrica,PROJ015982,5642.58,3144.93,111.09,Finalizado,111.09,5642.58,3144.93,0.04
EMP006274,Hidroeléctrica,PROJ015983,1204.63,3916.49,396.03,En desarrollo,570.62,9422.02,4451.82,0.13
EMP020157,Solar,PROJ015984,7618.3,1993.07,145.64,Finalizado,145.64,7618.3,1993.07,0.07
EMP008836,Solar,PROJ015985,6248.06,1139.28,124.72,En desarrollo,124.72,6248.06,1139.28,0.11
EMP014701,Eólica,PROJ015986,8472.01,1405.06,264.54,Finalizado,264.54,8472.01,1405.06,0.19
EMP018382,Eólica,PROJ015987,6540.81,1881.14,57.57,Finalizado,57.57,6540.81,1881.14,0.03
EMP002546,Hidroeléctrica,PROJ015988,6258.58,3097.71,363.25,Finalizado,581.26,10478.21,5774.73,0.1
EMP004482,Biomasa,PROJ015989,5356.61,2488.24,215.4,En desarrollo,472.73,7183.47,4263.25,0.11
EMP010764,Biomasa,PROJ015990,3752.88,1665.14,348.41,En desarrollo,348.41,3752.88,1665.14,0.21
EMP012191,Biomasa,PROJ015991,222.17,3505.36,78.7,Activo,78.7,222.17,3505.36,0.02
EMP011168,Hidroeléctrica,PROJ015992,9225.7,2594.24,386.45,En desarrollo,386.45,9225.7,2594.24,0.15
EMP018332,Geotérmica,PROJ015993,9547.21,4629.79,432.18,Finalizado,672.4,12763.39,6155.34,0.11
EMP009836,Biomasa,PROJ015994,9799.27,2773.87,247.17,Activo,247.17,9799.27,2773.87,0.09
EMP021512,Eólica,PROJ015995,5857.13,2762.52,67.57,En desarrollo,67.57,5857.13,2762.52,0.02
EMP006872,Solar,PROJ015996,5009.82,2884.62,403.77,Activo,403.77,5009.82,2884.62,0.14
EMP007255,Eólica,PROJ015997,3961.32,2269.42,25.37,Activo,25.37,3961.32,2269.42,0.01
EMP022796,Biomasa,PROJ015998,7978.44,2524.89,98.52,Finalizado,217.07,9194.69,6397.16,0.03
EMP023948,Geotérmica,PROJ015999,1716.35,4822.91,153.06,Finalizado,153.06,1716.35,4822.91,0.03
EMP024123,Hidroeléctrica,PROJ016000,6781.24,1069.19,214.65,Activo,416.2,25936.91,4080.1,0.1
EMP014335,Hidroeléctrica,PROJ016001,91.73,3384.47,416.72,Activo,416.72,91.73,3384.47,0.12
EMP008961,Eólica,PROJ016002,3235.83,2001.93,221.39,Activo,221.39,3235.83,2001.93,0.11
EMP008724,Hidroeléctrica,PROJ016003,9445.66,4391.03,44.91,Activo,44.91,9445.66,4391.03,0.01
EMP003409,Geotérmica,PROJ016004,816.24,3449.46,177.64,Activo,177.64,816.24,3449.46,0.05
EMP018886,Geotérmica,PROJ016005,2329.86,3389.92,279.22,En desarrollo,279.22,2329.86,3389.92,0.08
EMP004492,Eólica,PROJ016006,762.39,318.36,63.64,En desarrollo,63.64,762.39,318.36,0.2
EMP011020,Solar,PROJ016007,8801.68,163.36,83.4,En desarrollo,83.4,8801.68,163.36,0.51
EMP007328,Geotérmica,PROJ016008,4194.85,4024.42,355.12,Finalizado,355.12,4194.85,4024.42,0.09
EMP001358,Eólica,PROJ016009,9543.09,2677.83,347.66,En desarrollo,347.66,9543.09,2677.83,0.13
EMP000022,Solar,PROJ016010,8760.31,504.01,108.04,Activo,108.04,8760.31,504.01,0.21
EMP017723,Hidroeléctrica,PROJ016011,4229.93,4598.32,139.13,En desarrollo,139.13,4229.93,4598.32,0.03
EMP013691,Solar,PROJ016012,2719.07,1659.06,140.62,En desarrollo,258.98,11261.17,3010.21,0.09
EMP001691,Hidroeléctrica,PROJ016013,5595.03,295.92,460.73,Finalizado,460.73,5595.03,295.92,1.56
EMP018454,Hidroeléctrica,PROJ016014,5913.37,1550.87,291.97,En desarrollo,291.97,5913.37,1550.87,0.19
EMP017365,Solar,PROJ016015,3364.43,2721.72,458.54,Finalizado,788.1,9923.5,6149.97,0.13
EMP021884,Biomasa,PROJ016016,3438.87,4376.05,33.39,En desarrollo,33.39,3438.87,4376.05,0.01
EMP010633,Biomasa,PROJ016017,1356.8,3445.83,247.73,Activo,247.73,1356.8,3445.83,0.07
EMP021155,Geotérmica,PROJ016018,7183.25,4585.01,439.21,Finalizado,439.21,7183.25,4585.01,0.1
EMP004069,Geotérmica,PROJ016019,9668.41,671.74,479.88,En desarrollo,479.88,9668.41,671.74,0.71
EMP019849,Solar,PROJ016020,7842.91,97.93,423.84,En desarrollo,423.84,7842.91,97.93,4.33
EMP013900,Eólica,PROJ016021,586.43,4237.1,212.25,En desarrollo,509.73,8255.3,11280.97,0.05
EMP003439,Solar,PROJ016022,8822.19,430.82,496.44,Activo,496.44,8822.19,430.82,1.15
EMP014781,Biomasa,PROJ016023,8025.53,42.03,281.23,Finalizado,281.23,8025.53,42.03,6.69
EMP005910,Biomasa,PROJ016024,1083.45,1511.51,182.8,Finalizado,182.8,1083.45,1511.51,0.12
EMP015138,Geotérmica,PROJ016025,5099.69,565.17,202.99,Activo,202.99,5099.69,565.17,0.36
EMP008281,Hidroeléctrica,PROJ016026,5345.21,4268.63,62.73,En desarrollo,62.73,5345.21,4268.63,0.01
EMP005337,Solar,PROJ016027,9108.6,2366.81,119.77,En desarrollo,119.77,9108.6,2366.81,0.05
EMP007910,Eólica,PROJ016028,900.47,1336.3,34.59,En desarrollo,34.59,900.47,1336.3,0.03
EMP012377,Eólica,PROJ016029,3454.07,3697.21,130.87,En desarrollo,130.87,3454.07,3697.21,0.04
EMP010677,Geotérmica,PROJ016030,8132.83,2826.68,462.99,En desarrollo,462.99,8132.83,2826.68,0.16
EMP004882,Biomasa,PROJ016031,4834.31,3520.03,316.73,En desarrollo,461.38,6020.78,5479.38,0.08
EMP008418,Solar,PROJ016032,168.87,117.23,390.32,Activo,390.32,168.87,117.23,3.33
EMP001259,Biomasa,PROJ016033,6989.24,4409.93,370.97,En desarrollo,576.21,10854.72,8265.65,0.07
EMP021136,Geotérmica,PROJ016034,9630.96,2800.57,141.97,Activo,570.03,12380.77,6476.0,0.09
EMP013517,Solar,PROJ016035,8780.32,2768.64,75.14,Finalizado,75.14,8780.32,2768.64,0.03
EMP015651,Biomasa,PROJ016036,3587.44,3058.18,297.88,En desarrollo,297.88,3587.44,3058.18,0.1
EMP011826,Eólica,PROJ016037,3754.55,1749.65,114.82,Finalizado,114.82,3754.55,1749.65,0.07
EMP014452,Solar,PROJ016038,4793.31,753.3,86.47,En desarrollo,86.47,4793.31,753.3,0.11
EMP009957,Solar,PROJ016039,3795.44,1965.14,17.92,En desarrollo,17.92,3795.44,1965.14,0.01
EMP017497,Biomasa,PROJ016040,1078.56,3688.37,324.11,Finalizado,324.11,1078.56,3688.37,0.09
EMP008075,Geotérmica,PROJ016041,3491.03,3645.19,217.16,Activo,217.16,3491.03,3645.19,0.06
EMP014602,Biomasa,PROJ016042,456.12,1712.45,404.46,Activo,404.46,456.12,1712.45,0.24
EMP019717,Solar,PROJ016043,8386.05,4912.09,412.86,Activo,412.86,8386.05,4912.09,0.08
EMP001788,Eólica,PROJ016044,848.53,2010.56,378.43,Activo,530.55,5769.74,4293.26,0.12
EMP007123,Geotérmica,PROJ016045,318.88,1128.27,459.13,En desarrollo,459.13,318.88,1128.27,0.41
EMP000138,Eólica,PROJ016046,6296.29,1758.94,399.45,Activo,399.45,6296.29,1758.94,0.23
EMP013440,Geotérmica,PROJ016047,7472.98,788.2,488.17,En desarrollo,488.17,7472.98,788.2,0.62
EMP008550,Hidroeléctrica,PROJ016048,8077.36,1761.15,490.96,En desarrollo,632.78,9700.01,3540.72,0.18
EMP017606,Hidroeléctrica,PROJ016049,2169.31,3074.36,422.86,Activo,688.59,11423.61,3311.89,0.21
EMP020528,Geotérmica,PROJ016050,3790.07,2322.11,479.02,Finalizado,479.02,3790.07,2322.11,0.21
EMP004609,Solar,PROJ016051,1580.69,3831.5,177.32,Activo,177.32,1580.69,3831.5,0.05
EMP022578,Eólica,PROJ016052,5242.97,3479.49,405.93,Activo,405.93,5242.97,3479.49,0.12
EMP001586,Solar,PROJ016053,5286.28,801.82,420.67,En desarrollo,420.67,5286.28,801.82,0.52
EMP000467,Solar,PROJ016054,9337.45,2931.5,82.22,Activo,82.22,9337.45,2931.5,0.03
EMP004033,Biomasa,PROJ016055,4214.04,2179.2,386.35,Activo,833.88,4800.8,2840.44,0.29
EMP021169,Solar,PROJ016056,6667.37,2873.17,326.04,Finalizado,326.04,6667.37,2873.17,0.11
EMP014287,Biomasa,PROJ016057,795.61,2267.84,125.31,En desarrollo,125.31,795.61,2267.84,0.06
EMP020407,Biomasa,PROJ016058,3317.67,1379.66,54.74,En desarrollo,191.34,10837.8,1741.86,0.11
EMP006560,Eólica,PROJ016059,6892.91,4501.31,3.8,Activo,444.2,7358.5,5331.03,0.08
EMP012835,Eólica,PROJ016060,4897.65,880.1,409.21,En desarrollo,409.21,4897.65,880.1,0.46
EMP009782,Geotérmica,PROJ016061,2112.6,2896.69,245.16,En desarrollo,245.16,2112.6,2896.69,0.08
EMP004193,Hidroeléctrica,PROJ016062,3003.43,3346.31,351.51,En desarrollo,351.51,3003.43,3346.31,0.11
EMP013982,Geotérmica,PROJ016063,2591.03,947.36,280.7,En desarrollo,362.3,6336.39,5297.96,0.07
EMP012507,Hidroeléctrica,PROJ016064,8967.84,2875.34,78.4,Activo,126.39,17565.63,4757.45,0.03
EMP007040,Eólica,PROJ016065,5275.75,4934.08,141.86,En desarrollo,141.86,5275.75,4934.08,0.03
EMP012137,Biomasa,PROJ016066,9061.45,562.61,338.96,En desarrollo,521.25,14630.31,3823.24,0.14
EMP003828,Eólica,PROJ016067,7230.84,1549.53,139.33,Activo,1041.89,25202.54,9537.16,0.11
EMP013385,Hidroeléctrica,PROJ016068,2752.76,2679.49,449.57,En desarrollo,449.57,2752.76,2679.49,0.17
EMP018752,Biomasa,PROJ016069,8816.66,2627.88,95.33,En desarrollo,593.83,9892.79,7427.87,0.08
EMP001332,Eólica,PROJ016070,9868.11,1935.49,104.16,Activo,104.16,9868.11,1935.49,0.05
EMP003896,Geotérmica,PROJ016071,62.9,2396.49,291.27,Activo,291.27,62.9,2396.49,0.12
EMP023982,Eólica,PROJ016072,7696.86,2123.88,18.16,Activo,18.16,7696.86,2123.88,0.01
EMP001013,Hidroeléctrica,PROJ016073,7645.52,4245.57,214.6,En desarrollo,214.6,7645.52,4245.57,0.05
EMP016577,Eólica,PROJ016074,7498.63,4370.69,214.68,Activo,214.68,7498.63,4370.69,0.05
EMP008453,Solar,PROJ016075,4338.51,3596.01,355.1,Activo,355.1,4338.51,3596.01,0.1
EMP020352,Biomasa,PROJ016076,8109.18,384.48,117.11,Activo,551.08,16672.65,3635.19,0.15
EMP023223,Biomasa,PROJ016077,7449.77,362.77,333.86,Activo,333.86,7449.77,362.77,0.92
EMP007919,Hidroeléctrica,PROJ016078,9904.99,540.99,334.48,Activo,334.48,9904.99,540.99,0.62
EMP023386,Biomasa,PROJ016079,515.0,509.39,367.4,Activo,367.4,515.0,509.39,0.72
EMP013780,Eólica,PROJ016080,1627.09,2252.21,176.17,Activo,176.17,1627.09,2252.21,0.08
EMP021439,Solar,PROJ016081,9256.9,4981.09,364.32,En desarrollo,511.53,11046.65,9260.11,0.06
EMP017851,Hidroeléctrica,PROJ016082,3547.95,1622.83,67.76,Finalizado,67.76,3547.95,1622.83,0.04
EMP011367,Solar,PROJ016083,5651.76,1244.92,80.63,Finalizado,80.63,5651.76,1244.92,0.06
EMP016393,Eólica,PROJ016084,5288.25,4895.39,419.11,Finalizado,419.11,5288.25,4895.39,0.09
EMP007655,Solar,PROJ016085,6175.64,4522.29,363.27,En desarrollo,363.27,6175.64,4522.29,0.08
EMP024038,Biomasa,PROJ016086,7583.9,1249.76,12.17,Finalizado,12.17,7583.9,1249.76,0.01
EMP003136,Biomasa,PROJ016087,5192.93,2990.97,195.21,En desarrollo,657.53,13548.8,7565.29,0.09
EMP012258,Eólica,PROJ016088,2069.86,3168.46,11.26,Finalizado,11.26,2069.86,3168.46,0.0
EMP000999,Hidroeléctrica,PROJ016089,3115.37,1031.15,184.32,En desarrollo,184.32,3115.37,1031.15,0.18
EMP009674,Geotérmica,PROJ016090,9338.7,3307.16,371.86,Activo,441.43,16257.3,6469.96,0.07
EMP009937,Geotérmica,PROJ016091,2502.97,1420.26,274.89,En desarrollo,382.59,7208.72,3508.33,0.11
EMP016250,Geotérmica,PROJ016092,4032.45,1161.26,303.86,En desarrollo,303.86,4032.45,1161.26,0.26
EMP014469,Solar,PROJ016093,2944.7,4177.31,287.61,Finalizado,287.61,2944.7,4177.31,0.07
EMP018225,Geotérmica,PROJ016094,7531.12,4665.64,227.54,Activo,345.57,16820.85,5573.13,0.06
EMP019059,Eólica,PROJ016095,6872.04,1119.66,26.68,Activo,26.68,6872.04,1119.66,0.02
EMP020517,Solar,PROJ016096,837.62,3078.94,277.08,En desarrollo,277.08,837.62,3078.94,0.09
EMP013852,Solar,PROJ016097,1964.63,3999.54,135.04,En desarrollo,150.43,2422.08,7514.5,0.02
EMP013138,Geotérmica,PROJ016098,9880.04,3020.65,323.86,Finalizado,323.86,9880.04,3020.65,0.11
EMP003206,Geotérmica,PROJ016099,1628.87,4419.29,61.36,En desarrollo,61.36,1628.87,4419.29,0.01
EMP008140,Solar,PROJ016100,1779.32,3281.95,87.29,En desarrollo,87.29,1779.32,3281.95,0.03
EMP018524,Solar,PROJ016101,9374.24,996.05,227.84,Activo,309.55,10749.86,2854.01,0.11
EMP006809,Hidroeléctrica,PROJ016102,2126.56,2107.19,63.09,Activo,63.09,2126.56,2107.19,0.03
EMP000864,Solar,PROJ016103,5102.51,1148.42,189.49,Finalizado,189.49,5102.51,1148.42,0.17
EMP011019,Hidroeléctrica,PROJ016104,8207.59,2547.88,82.09,En desarrollo,82.09,8207.59,2547.88,0.03
EMP016005,Eólica,PROJ016105,3058.88,2908.06,61.86,Finalizado,61.86,3058.88,2908.06,0.02
EMP016299,Biomasa,PROJ016106,7619.6,4423.04,457.47,Activo,457.47,7619.6,4423.04,0.1
EMP020903,Eólica,PROJ016107,2949.06,1051.75,58.65,Activo,58.65,2949.06,1051.75,0.06
EMP022376,Geotérmica,PROJ016108,58.43,3358.82,318.45,Activo,732.28,529.13,6752.28,0.11
EMP005253,Eólica,PROJ016109,9655.13,3295.43,245.79,Finalizado,741.08,13648.91,6863.44,0.11
EMP013806,Geotérmica,PROJ016110,2947.34,4195.92,91.58,Finalizado,91.58,2947.34,4195.92,0.02
EMP023027,Geotérmica,PROJ016111,2408.86,2637.32,431.93,En desarrollo,431.93,2408.86,2637.32,0.16
EMP017503,Solar,PROJ016112,5243.11,3900.28,101.31,Finalizado,101.31,5243.11,3900.28,0.03
EMP008181,Eólica,PROJ016113,3786.49,3170.67,475.72,Activo,475.72,3786.49,3170.67,0.15
EMP020933,Eólica,PROJ016114,3643.73,2677.98,27.06,Activo,27.06,3643.73,2677.98,0.01
EMP004790,Geotérmica,PROJ016115,8585.25,2380.38,313.35,En desarrollo,325.57,9784.69,2643.85,0.12
EMP008459,Eólica,PROJ016116,2122.79,1701.21,6.72,Finalizado,6.72,2122.79,1701.21,0.0
EMP012040,Biomasa,PROJ016117,2640.67,1741.16,330.94,Finalizado,452.11,7973.58,4686.42,0.1
EMP015044,Biomasa,PROJ016118,4935.03,2992.16,344.98,En desarrollo,344.98,4935.03,2992.16,0.12
EMP000477,Solar,PROJ016119,4825.6,4865.93,327.91,Activo,327.91,4825.6,4865.93,0.07
EMP018563,Biomasa,PROJ016120,1323.96,4976.11,185.69,Activo,263.21,10401.48,7441.01,0.04
EMP010869,Hidroeléctrica,PROJ016121,3676.13,2959.42,392.89,Activo,392.89,3676.13,2959.42,0.13
EMP024051,Hidroeléctrica,PROJ016122,2167.85,4823.44,209.71,En desarrollo,209.71,2167.85,4823.44,0.04
EMP013843,Hidroeléctrica,PROJ016123,5698.69,507.37,232.91,Finalizado,232.91,5698.69,507.37,0.46
EMP010139,Solar,PROJ016124,6747.42,3542.38,426.06,En desarrollo,426.06,6747.42,3542.38,0.12
EMP016293,Hidroeléctrica,PROJ016125,9836.65,2112.04,57.52,Activo,57.52,9836.65,2112.04,0.03
EMP014314,Geotérmica,PROJ016126,2402.73,639.93,192.33,En desarrollo,192.33,2402.73,639.93,0.3
EMP022033,Solar,PROJ016127,319.92,4379.43,94.82,Activo,94.82,319.92,4379.43,0.02
EMP003305,Biomasa,PROJ016128,8298.69,127.13,94.68,Finalizado,94.68,8298.69,127.13,0.74
EMP009315,Hidroeléctrica,PROJ016129,5578.41,3762.63,23.0,En desarrollo,23.0,5578.41,3762.63,0.01
EMP001113,Solar,PROJ016130,9645.45,2602.4,209.39,Finalizado,209.39,9645.45,2602.4,0.08
EMP020391,Biomasa,PROJ016131,2326.79,4852.28,291.64,Finalizado,291.64,2326.79,4852.28,0.06
EMP009645,Geotérmica,PROJ016132,9899.87,2263.81,263.15,En desarrollo,263.15,9899.87,2263.81,0.12
EMP011711,Biomasa,PROJ016133,7220.09,1291.17,395.58,Finalizado,395.58,7220.09,1291.17,0.31
EMP012771,Eólica,PROJ016134,4563.94,4577.44,88.13,En desarrollo,88.13,4563.94,4577.44,0.02
EMP011372,Geotérmica,PROJ016135,4110.36,2862.95,301.49,Finalizado,652.43,13215.36,6045.55,0.11
EMP002711,Biomasa,PROJ016136,4795.7,169.57,371.89,Finalizado,371.89,4795.7,169.57,2.19
