proyecto_id,empresa_id,tipo_energia,capacidad_generacion,reduccion_emisiones,costo_proyecto,estado_proyecto
PROJ010108,EMP016994,Biomasa,1210.34,2976.2,266.0,Activo
PROJ010109,EMP019718,GeotÃ©rmica,7173.44,1599.89,472.31,Activo
PROJ010110,EMP013756,Solar,8730.7,1293.34,339.14,En desarrollo
PROJ010111,EMP002429,GeotÃ©rmica,7721.24,28.8,54.87,En desarrollo
PROJ010112,EMP020966,GeotÃ©rmica,3612.13,1706.15,473.36,Activo
PROJ010113,EMP005496,GeotÃ©rmica,7026.56,2008.59,478.4,Finalizado
PROJ010114,EMP004997,Solar,4303.8,4470.54,116.68,Activo
PROJ010115,EMP021338,HidroelÃ©ctrica,6954.21,4849.68,20.25,Activo
PROJ010116,EMP017880,Biomasa,1508.64,1445.13,478.67,Finalizado
PROJ010117,EMP018495,EÃ³lica,8382.98,420.08,224.4,Activo
PROJ010118,EMP003710,EÃ³lica,7924.54,616.06,91.1,Finalizado
PROJ010119,EMP008531,EÃ³lica,4339.57,2448.51,200.82,Activo
PROJ010120,EMP020583,Biomasa,4463.96,4564.02,432.45,Finalizado
PROJ010121,EMP005526,Solar,4708.05,1895.19,260.91,Activo
PROJ010122,EMP022732,EÃ³lica,7159.94,612.68,155.63,Activo
PROJ010123,EMP008359,EÃ³lica,3536.98,3360.78,372.74,Finalizado
PROJ010124,EMP015174,GeotÃ©rmica,955.6,3730.59,2.25,Activo
PROJ010125,EMP001473,EÃ³lica,1152.54,2173.14,319.86,En desarrollo
PROJ010126,EMP019850,HidroelÃ©ctrica,3103.93,2022.83,386.54,Finalizado
PROJ010127,EMP019792,EÃ³lica,7097.92,14.7,350.64,Finalizado
PROJ010128,EMP015514,EÃ³lica,8748.88,4396.61,332.3,Activo
PROJ010129,EMP022138,GeotÃ©rmica,6444.06,281.42,21.99,Finalizado
PROJ010130,EMP008835,Biomasa,9508.7,3607.51,327.78,Finalizado
PROJ010131,EMP013146,Biomasa,2965.08,176.62,106.72,En desarrollo
PROJ010132,EMP005336,Solar,8045.0,545.9,354.26,En desarrollo
PROJ010133,EMP004490,EÃ³lica,8583.49,3691.48,274.35,En desarrollo
PROJ010134,EMP014748,EÃ³lica,6305.65,886.33,301.63,Activo
PROJ010135,EMP009395,Biomasa,4620.82,3005.61,393.29,Activo
PROJ010136,EMP018731,GeotÃ©rmica,9726.01,3706.38,427.93,Activo
PROJ010137,EMP015602,HidroelÃ©ctrica,7635.86,3548.26,464.31,En desarrollo
PROJ010138,EMP008982,GeotÃ©rmica,1258.99,413.98,415.98,Finalizado
PROJ010139,EMP007980,Solar,6410.55,3819.63,143.61,Finalizado
PROJ010140,EMP017735,Biomasa,2669.56,4698.75,421.97,Activo
PROJ010141,EMP010179,EÃ³lica,8758.73,3789.17,29.63,En desarrollo
PROJ010142,EMP023443,Solar,7319.19,681.76,160.99,En desarrollo
PROJ010143,EMP000728,Solar,4332.05,4199.59,55.03,Finalizado
PROJ010144,EMP004818,Biomasa,6639.79,1251.84,298.31,Activo
PROJ010145,EMP023030,GeotÃ©rmica,1232.84,1251.88,475.9,Finalizado
PROJ010146,EMP014285,Solar,6199.24,1404.14,424.55,En desarrollo
PROJ010147,EMP004091,EÃ³lica,8583.4,2610.6,382.13,Finalizado
PROJ010148,EMP018974,Biomasa,1795.32,4443.33,416.17,Activo
PROJ010149,EMP012394,EÃ³lica,9370.38,1832.51,326.13,En desarrollo
PROJ010150,EMP024382,Biomasa,618.14,230.37,211.46,Finalizado
PROJ010151,EMP016207,GeotÃ©rmica,3743.22,1772.03,499.3,En desarrollo
PROJ010152,EMP005414,Solar,5600.06,1408.66,421.91,En desarrollo
PROJ010153,EMP014434,Biomasa,356.11,4094.07,6.38,Activo
PROJ010154,EMP013297,EÃ³lica,7575.49,3767.55,395.71,En desarrollo
PROJ010155,EMP021761,GeotÃ©rmica,3849.35,699.45,173.55,Finalizado
PROJ010156,EMP004320,EÃ³lica,3898.61,4985.14,437.4,En desarrollo
PROJ010157,EMP011461,EÃ³lica,1125.36,804.81,295.71,Finalizado
PROJ010158,EMP022805,GeotÃ©rmica,7517.74,4883.05,145.34,En desarrollo
PROJ010159,EMP013299,GeotÃ©rmica,8954.84,345.35,7.39,Activo
PROJ010160,EMP007281,Biomasa,1837.83,3858.6,368.99,En desarrollo
PROJ010161,EMP004894,Biomasa,8613.18,53.56,452.89,Finalizado
PROJ010162,EMP003886,Biomasa,8509.02,2068.18,236.48,Finalizado
PROJ010163,EMP015329,HidroelÃ©ctrica,5419.31,2561.27,210.68,Finalizado
PROJ010164,EMP020166,HidroelÃ©ctrica,1386.18,2702.64,495.45,Finalizado
PROJ010165,EMP021706,Biomasa,1462.37,133.1,97.38,Activo
PROJ010166,EMP013097,Solar,5935.13,1076.21,262.55,En desarrollo
PROJ010167,EMP005885,GeotÃ©rmica,6123.79,252.71,467.51,En desarrollo
PROJ010168,EMP010809,HidroelÃ©ctrica,9076.42,1357.41,268.54,En desarrollo
PROJ010169,EMP018646,EÃ³lica,5510.85,2212.92,317.15,En desarrollo
PROJ010170,EMP008793,GeotÃ©rmica,4337.01,4659.2,300.63,En desarrollo
PROJ010171,EMP007011,HidroelÃ©ctrica,5738.14,1527.89,427.37,Finalizado
PROJ010172,EMP015101,GeotÃ©rmica,995.6,2930.92,306.26,En desarrollo
PROJ010173,EMP012552,Biomasa,4143.73,2456.94,213.29,En desarrollo
PROJ010174,EMP020541,GeotÃ©rmica,4159.25,3302.23,134.63,Finalizado
PROJ010175,EMP024036,EÃ³lica,3299.93,3265.09,160.18,Activo
PROJ010176,EMP007708,Solar,3460.49,3176.71,454.27,Finalizado
PROJ010177,EMP011985,EÃ³lica,8595.71,3052.87,99.86,Finalizado
PROJ010178,EMP015433,HidroelÃ©ctrica,2532.21,3059.42,64.12,Activo
PROJ010179,EMP020066,EÃ³lica,4229.27,1656.44,354.4,En desarrollo
PROJ010180,EMP016349,Solar,2070.69,4906.96,113.96,Activo
PROJ010181,EMP003167,GeotÃ©rmica,3516.52,4412.82,209.75,En desarrollo
PROJ010182,EMP015436,GeotÃ©rmica,6684.84,2970.75,305.45,En desarrollo
PROJ010183,EMP021054,GeotÃ©rmica,2018.82,1244.9,195.87,En desarrollo
PROJ010184,EMP008541,Solar,755.0,3382.97,113.06,En desarrollo
PROJ010185,EMP009565,Solar,9790.16,488.49,128.81,Finalizado
PROJ010186,EMP012413,HidroelÃ©ctrica,578.73,4593.06,359.17,Finalizado
PROJ010187,EMP023582,Biomasa,7435.11,4544.52,458.85,Activo
PROJ010188,EMP006160,EÃ³lica,6931.68,138.94,429.83,Activo
PROJ010189,EMP011132,Biomasa,5094.31,4194.39,20.42,Activo
PROJ010190,EMP011638,GeotÃ©rmica,5502.48,821.49,426.31,En desarrollo
PROJ010191,EMP001212,EÃ³lica,6004.67,2352.0,4.2,Activo
PROJ010192,EMP006167,HidroelÃ©ctrica,5692.26,2113.73,29.87,En desarrollo
PROJ010193,EMP006125,Biomasa,2741.48,1257.53,63.78,Finalizado
PROJ010194,EMP010768,GeotÃ©rmica,8052.81,3336.94,338.54,Activo
PROJ010195,EMP019645,EÃ³lica,3399.97,2603.9,254.68,En desarrollo
PROJ010196,EMP017312,EÃ³lica,7386.95,4136.17,146.31,En desarrollo
PROJ010197,EMP015577,Solar,7529.86,642.16,263.23,En desarrollo
PROJ010198,EMP016361,GeotÃ©rmica,6410.55,3414.89,471.71,Finalizado
PROJ010199,EMP020854,Biomasa,3202.24,4915.31,325.36,Activo
PROJ010200,EMP024438,Biomasa,705.81,1658.53,258.31,Activo
PROJ010201,EMP021811,HidroelÃ©ctrica,856.48,4367.44,317.72,En desarrollo
PROJ010202,EMP013979,EÃ³lica,9239.41,4391.0,427.85,Finalizado
PROJ010203,EMP021313,Solar,375.5,4359.25,367.56,Activo
PROJ010204,EMP006076,Solar,3788.69,3909.54,429.05,Activo
PROJ010205,EMP016369,GeotÃ©rmica,1897.18,1338.99,208.4,En desarrollo
PROJ010206,EMP018867,EÃ³lica,2905.66,3648.19,265.62,En desarrollo
PROJ010207,EMP016105,EÃ³lica,9926.95,3901.01,400.59,Finalizado
PROJ010208,EMP010255,HidroelÃ©ctrica,8106.05,3407.83,55.67,Activo
PROJ010209,EMP009041,GeotÃ©rmica,3469.55,171.0,238.34,Activo
PROJ010210,EMP015335,EÃ³lica,173.35,2744.1,453.73,En desarrollo
PROJ010211,EMP016350,GeotÃ©rmica,8301.56,2251.66,71.53,Finalizado
PROJ010212,EMP019395,EÃ³lica,1451.28,1891.63,25.65,Activo
PROJ010213,EMP000674,Solar,7361.0,4078.03,149.91,Finalizado
PROJ010214,EMP007280,EÃ³lica,7573.01,4823.35,142.41,Activo
PROJ010215,EMP014534,EÃ³lica,7467.77,4924.5,276.78,Finalizado
PROJ010216,EMP004176,Solar,7815.3,71.78,167.76,Finalizado
PROJ010217,EMP021385,Biomasa,7616.26,1847.52,278.96,Finalizado
PROJ010218,EMP006103,HidroelÃ©ctrica,9012.91,1619.17,367.62,Activo
PROJ010219,EMP001090,Biomasa,2635.69,1718.53,47.33,Activo
PROJ010220,EMP018839,EÃ³lica,1729.03,126.37,150.45,Activo
PROJ010221,EMP002464,HidroelÃ©ctrica,5330.68,2622.85,333.43,Activo
PROJ010222,EMP002127,EÃ³lica,8218.21,2200.84,308.6,En desarrollo
PROJ010223,EMP018348,EÃ³lica,387.35,734.85,447.68,Finalizado
PROJ010224,EMP013295,GeotÃ©rmica,1134.34,3825.5,100.98,Activo
PROJ010225,EMP021887,Solar,7815.6,18.93,14.84,Activo
PROJ010226,EMP007051,GeotÃ©rmica,4559.61,564.01,273.48,Activo
PROJ010227,EMP014733,Biomasa,8011.82,2849.98,399.0,En desarrollo
PROJ010228,EMP018284,HidroelÃ©ctrica,622.59,15.66,414.04,En desarrollo
PROJ010229,EMP003206,EÃ³lica,6893.91,2355.89,144.94,Activo
PROJ010230,EMP001668,GeotÃ©rmica,2276.75,2713.29,319.34,Activo
PROJ010231,EMP011528,HidroelÃ©ctrica,6214.4,3786.34,36.71,En desarrollo
PROJ010232,EMP015213,HidroelÃ©ctrica,1635.71,3361.55,119.91,Activo
PROJ010233,EMP012976,HidroelÃ©ctrica,441.54,3070.59,324.65,En desarrollo
PROJ010234,EMP001739,Solar,7861.61,3473.25,79.13,En desarrollo
PROJ010235,EMP007890,GeotÃ©rmica,9296.63,2455.07,237.02,Finalizado
PROJ010236,EMP019380,EÃ³lica,5618.09,1812.29,108.92,En desarrollo
PROJ010237,EMP015800,GeotÃ©rmica,100.37,1374.04,7.12,En desarrollo
PROJ010238,EMP016396,Biomasa,2723.68,563.51,438.9,En desarrollo
PROJ010239,EMP018432,Biomasa,8525.91,2835.4,416.93,En desarrollo
PROJ010240,EMP006938,HidroelÃ©ctrica,7127.08,3376.94,355.64,Activo
PROJ010241,EMP009347,GeotÃ©rmica,3985.73,3517.26,129.45,En desarrollo
PROJ010242,EMP010555,Solar,2448.62,2602.84,344.22,Activo
PROJ010243,EMP017240,Solar,2707.93,2866.08,141.32,En desarrollo
PROJ010244,EMP005296,HidroelÃ©ctrica,3617.79,4273.67,69.78,Activo
PROJ010245,EMP020779,Solar,1903.33,1276.4,272.16,Finalizado
PROJ010246,EMP015737,GeotÃ©rmica,5603.07,4370.06,203.25,En desarrollo
PROJ010247,EMP007843,EÃ³lica,9366.29,3768.41,457.12,Finalizado
PROJ010248,EMP003814,Solar,7939.53,672.94,163.03,Activo
PROJ010249,EMP011417,Biomasa,8103.53,4749.53,150.36,Activo
PROJ010250,EMP022017,Biomasa,359.7,3145.6,101.04,Activo
PROJ010251,EMP005835,EÃ³lica,2492.43,4004.88,402.23,Activo
PROJ010252,EMP020900,Biomasa,5008.42,3909.59,495.18,En desarrollo
PROJ010253,EMP012060,Solar,2682.94,855.4,409.51,En desarrollo
PROJ010254,EMP012310,Solar,8500.38,1091.01,79.44,Finalizado
PROJ010255,EMP002697,EÃ³lica,3916.21,4175.46,39.47,Activo
PROJ010256,EMP021456,Solar,8263.41,1404.96,166.67,Activo
PROJ010257,EMP018979,Biomasa,2833.43,4580.07,197.6,Finalizado
PROJ010258,EMP024490,Biomasa,2415.9,3696.94,458.43,En desarrollo
PROJ010259,EMP011682,Solar,2416.75,1522.24,430.94,Activo
PROJ010260,EMP021621,EÃ³lica,5407.83,3051.08,196.21,En desarrollo
PROJ010261,EMP009588,GeotÃ©rmica,1756.15,4892.39,381.0,En desarrollo
PROJ010262,EMP001983,Solar,7087.05,1924.27,309.05,Finalizado
PROJ010263,EMP008172,GeotÃ©rmica,1798.75,1435.45,165.49,En desarrollo
PROJ010264,EMP007259,GeotÃ©rmica,9781.53,3678.95,479.67,En desarrollo
PROJ010265,EMP020832,GeotÃ©rmica,3293.88,3851.53,50.75,En desarrollo
PROJ010266,EMP018466,Biomasa,411.46,3548.2,284.66,En desarrollo
PROJ010267,EMP005545,GeotÃ©rmica,66.26,4380.6,187.4,En desarrollo
PROJ010268,EMP002488,HidroelÃ©ctrica,9877.91,4362.44,268.62,Activo
PROJ010269,EMP009144,HidroelÃ©ctrica,7166.8,779.94,326.95,En desarrollo
PROJ010270,EMP018709,Solar,4500.46,2885.48,367.19,En desarrollo
PROJ010271,EMP002576,Biomasa,4576.94,3488.36,303.78,Finalizado
PROJ010272,EMP000023,EÃ³lica,2751.14,3250.83,163.95,Finalizado
PROJ010273,EMP014835,Solar,4689.74,884.16,33.88,Activo
PROJ010274,EMP017585,Biomasa,8933.44,2235.14,225.89,Finalizado
PROJ010275,EMP019078,HidroelÃ©ctrica,5908.66,755.7,282.16,En desarrollo
PROJ010276,EMP005863,Solar,8791.38,4216.82,289.21,Activo
PROJ010277,EMP014841,Biomasa,474.65,219.71,116.78,Finalizado
PROJ010278,EMP006791,EÃ³lica,7631.39,68.49,407.67,Finalizado
PROJ010279,EMP012612,Solar,2080.5,1063.92,477.84,Activo
PROJ010280,EMP006283,HidroelÃ©ctrica,7962.51,17.52,489.4,En desarrollo
PROJ010281,EMP010453,Biomasa,1142.31,2621.82,392.68,Activo
PROJ010282,EMP014109,GeotÃ©rmica,5095.2,1128.58,269.38,Finalizado
PROJ010283,EMP010315,Solar,9948.32,3241.08,315.19,Finalizado
PROJ010284,EMP008113,EÃ³lica,5066.18,4774.47,211.66,En desarrollo
PROJ010285,EMP007616,HidroelÃ©ctrica,7333.84,2908.05,190.84,Activo
PROJ010286,EMP023115,Biomasa,9307.9,2404.35,285.69,Finalizado
PROJ010287,EMP010173,HidroelÃ©ctrica,9023.34,2435.59,206.29,Activo
PROJ010288,EMP009808,Biomasa,7752.29,2142.42,161.26,Activo
PROJ010289,EMP006611,Solar,9030.87,1241.58,221.94,Activo
PROJ010290,EMP005599,GeotÃ©rmica,144.39,1775.39,224.68,Activo
PROJ010291,EMP023261,HidroelÃ©ctrica,6353.06,472.59,414.68,En desarrollo
PROJ010292,EMP023443,GeotÃ©rmica,5892.66,2972.04,440.13,Activo
PROJ010293,EMP012348,Solar,9455.23,3348.11,1.19,Activo
PROJ010294,EMP013505,Biomasa,262.07,4260.86,338.28,Activo
PROJ010295,EMP022337,EÃ³lica,9589.49,2106.65,155.94,En desarrollo
PROJ010296,EMP018467,Biomasa,3398.13,2061.44,94.24,Activo
PROJ010297,EMP003580,EÃ³lica,6059.2,3163.51,420.15,Finalizado
PROJ010298,EMP012937,GeotÃ©rmica,788.97,2901.75,109.76,Finalizado
PROJ010299,EMP000946,Solar,716.26,4930.96,187.9,Activo
PROJ010300,EMP019556,Biomasa,8149.29,3324.19,408.69,Activo
PROJ010301,EMP023060,HidroelÃ©ctrica,2720.15,3550.73,487.98,Activo
PROJ010302,EMP014734,HidroelÃ©ctrica,4407.31,21.84,282.57,Finalizado
PROJ010303,EMP018026,HidroelÃ©ctrica,5168.0,2345.1,79.48,Finalizado
PROJ010304,EMP015716,GeotÃ©rmica,8523.72,2328.6,124.06,En desarrollo
PROJ010305,EMP021375,Solar,1401.17,1143.0,492.43,Finalizado
PROJ010306,EMP009048,GeotÃ©rmica,6180.5,845.51,308.36,Finalizado
PROJ010307,EMP014547,Biomasa,4970.88,329.3,162.25,Finalizado
PROJ010308,EMP003176,Biomasa,6926.13,652.79,368.38,Finalizado
PROJ010309,EMP000407,GeotÃ©rmica,5399.73,1412.94,440.52,Activo
PROJ010310,EMP009701,Biomasa,5648.19,791.36,261.57,Activo
PROJ010311,EMP011107,HidroelÃ©ctrica,4494.8,1260.64,123.16,Activo
PROJ010312,EMP012543,Biomasa,2971.27,544.93,123.29,Activo
PROJ010313,EMP011437,Solar,4561.2,697.69,316.79,Activo
PROJ010314,EMP006376,EÃ³lica,4882.07,2185.67,22.77,Finalizado
PROJ010315,EMP009098,Biomasa,9953.75,3895.17,204.79,Activo
PROJ010316,EMP016263,HidroelÃ©ctrica,3191.0,1891.25,216.25,Activo
PROJ010317,EMP019735,GeotÃ©rmica,7130.89,1814.93,496.88,En desarrollo
PROJ010318,EMP007179,Biomasa,3158.54,2750.93,98.86,Finalizado
PROJ010319,EMP012883,Solar,2967.61,171.0,3.9,Finalizado
PROJ010320,EMP007740,Biomasa,7752.54,3615.71,162.01,Finalizado
PROJ010321,EMP010016,EÃ³lica,8271.93,3124.68,100.6,Activo
PROJ010322,EMP020195,EÃ³lica,5044.11,614.6,374.63,Finalizado
PROJ010323,EMP010077,GeotÃ©rmica,784.86,1801.61,311.74,Finalizado
PROJ010324,EMP011608,HidroelÃ©ctrica,7415.59,2406.25,179.49,Activo
PROJ010325,EMP011620,Biomasa,2626.85,4938.9,466.45,En desarrollo
PROJ010326,EMP011008,Solar,7740.91,1245.38,466.64,En desarrollo
PROJ010327,EMP007458,Biomasa,7332.26,1580.84,179.21,En desarrollo
PROJ010328,EMP001631,Biomasa,7049.17,3129.96,231.9,Activo
PROJ010329,EMP001748,Biomasa,4552.26,4776.97,487.85,Finalizado
PROJ010330,EMP015270,EÃ³lica,7785.45,1390.87,314.32,Activo
PROJ010331,EMP018674,GeotÃ©rmica,919.98,92.83,377.77,Activo
PROJ010332,EMP004151,GeotÃ©rmica,1414.71,1229.78,418.56,En desarrollo
PROJ010333,EMP022673,EÃ³lica,3480.66,1572.18,314.06,Activo
PROJ010334,EMP016131,Solar,489.89,4149.97,66.55,Finalizado
PROJ010335,EMP005844,Biomasa,4895.66,1400.49,444.58,Finalizado
PROJ010336,EMP001909,HidroelÃ©ctrica,2101.38,2130.49,26.07,Finalizado
PROJ010337,EMP010337,HidroelÃ©ctrica,4731.56,4378.59,379.23,Activo
PROJ010338,EMP007285,Solar,3733.7,4074.52,347.42,Activo
PROJ010339,EMP016250,EÃ³lica,801.66,4785.91,293.83,Finalizado
PROJ010340,EMP023266,Biomasa,7196.56,1607.27,306.09,Finalizado
PROJ010341,EMP008979,HidroelÃ©ctrica,7350.43,3620.14,142.41,En desarrollo
PROJ010342,EMP013874,GeotÃ©rmica,1490.26,1878.97,235.24,En desarrollo
PROJ010343,EMP014521,Solar,7537.5,1184.21,458.17,Finalizado
PROJ010344,EMP013900,EÃ³lica,5896.12,3902.0,129.67,Activo
PROJ010345,EMP004820,HidroelÃ©ctrica,5517.58,719.26,85.84,En desarrollo
PROJ010346,EMP011375,HidroelÃ©ctrica,321.18,1251.05,193.63,En desarrollo
PROJ010347,EMP021496,HidroelÃ©ctrica,1192.44,3068.25,120.81,Activo
PROJ010348,EMP019363,Solar,3662.03,1643.39,314.85,Finalizado
PROJ010349,EMP005410,Biomasa,3772.55,4441.13,128.75,Finalizado
PROJ010350,EMP017616,HidroelÃ©ctrica,2336.0,1513.28,477.19,Activo
PROJ010351,EMP008021,EÃ³lica,2386.67,2767.25,9.46,Activo
PROJ010352,EMP005457,Biomasa,3797.59,845.24,25.93,Activo
PROJ010353,EMP021184,HidroelÃ©ctrica,4565.16,1279.92,276.62,Activo
PROJ010354,EMP007440,Solar,592.98,2362.95,105.85,Activo
PROJ010355,EMP018005,EÃ³lica,9476.14,1423.24,216.0,En desarrollo
PROJ010356,EMP009431,HidroelÃ©ctrica,4125.13,4157.5,42.38,En desarrollo
PROJ010357,EMP004532,EÃ³lica,7355.96,4287.7,249.15,Finalizado
PROJ010358,EMP023490,HidroelÃ©ctrica,5907.77,3569.29,184.01,Activo
PROJ010359,EMP014730,HidroelÃ©ctrica,9093.89,3668.92,182.58,Activo
PROJ010360,EMP022727,GeotÃ©rmica,7573.21,1193.43,332.19,En desarrollo
PROJ010361,EMP001259,HidroelÃ©ctrica,8445.67,3063.83,423.55,Activo
PROJ010362,EMP007175,EÃ³lica,8039.18,1359.52,393.77,Finalizado
PROJ010363,EMP008354,Solar,2404.05,2362.37,309.62,En desarrollo
PROJ010364,EMP023302,HidroelÃ©ctrica,5352.3,2301.64,423.57,En desarrollo
PROJ010365,EMP000259,GeotÃ©rmica,8587.97,383.27,94.77,En desarrollo
PROJ010366,EMP022724,Solar,6017.16,4135.3,204.97,Activo
PROJ010367,EMP022053,GeotÃ©rmica,6402.06,3380.73,407.38,En desarrollo
PROJ010368,EMP004152,HidroelÃ©ctrica,2897.39,2275.05,86.39,En desarrollo
PROJ010369,EMP013475,GeotÃ©rmica,9967.06,904.85,410.16,Finalizado
PROJ010370,EMP012480,GeotÃ©rmica,9493.39,4973.23,310.57,Activo
PROJ010371,EMP010997,GeotÃ©rmica,6389.07,746.04,295.68,En desarrollo
PROJ010372,EMP019989,EÃ³lica,8845.12,3460.93,433.65,Activo
PROJ010373,EMP021934,GeotÃ©rmica,3622.93,3578.09,164.14,Activo
PROJ010374,EMP006434,Biomasa,595.17,1533.1,51.54,Activo
PROJ010375,EMP019000,Solar,8022.74,3083.78,86.25,En desarrollo
PROJ010376,EMP009055,HidroelÃ©ctrica,1953.86,252.83,456.04,En desarrollo
PROJ010377,EMP010951,Solar,8583.29,1776.21,58.81,Activo
PROJ010378,EMP011539,EÃ³lica,1776.13,4313.96,476.82,En desarrollo
PROJ010379,EMP009548,HidroelÃ©ctrica,8771.08,323.85,453.69,Finalizado
PROJ010380,EMP024260,HidroelÃ©ctrica,8141.36,405.25,460.57,Finalizado
PROJ010381,EMP014111,EÃ³lica,5055.9,1126.67,344.33,Finalizado
PROJ010382,EMP006219,Biomasa,4097.08,2019.24,422.79,Finalizado
PROJ010383,EMP018440,EÃ³lica,1534.22,3265.61,337.61,Finalizado
PROJ010384,EMP010794,GeotÃ©rmica,8967.24,2659.83,37.94,Activo
PROJ010385,EMP006823,HidroelÃ©ctrica,2777.62,1539.59,124.45,Finalizado
PROJ010386,EMP003391,HidroelÃ©ctrica,7958.69,2116.28,340.24,Finalizado
PROJ010387,EMP008109,Solar,3658.37,1806.8,114.25,Activo
PROJ010388,EMP019556,HidroelÃ©ctrica,5857.28,1419.07,111.33,Activo
PROJ010389,EMP003622,EÃ³lica,6848.87,3706.53,332.35,Activo
PROJ010390,EMP021437,GeotÃ©rmica,2913.06,4194.4,248.6,Finalizado
PROJ010391,EMP000394,HidroelÃ©ctrica,4219.84,2507.8,179.94,Finalizado
PROJ010392,EMP011679,EÃ³lica,4464.36,1625.97,392.24,Finalizado
PROJ010393,EMP012142,EÃ³lica,5288.55,1803.76,498.82,Finalizado
PROJ010394,EMP018675,Solar,5714.4,1243.6,138.44,En desarrollo
PROJ010395,EMP010517,EÃ³lica,9304.38,2650.16,192.8,En desarrollo
PROJ010396,EMP008867,Solar,4481.61,2803.09,412.05,En desarrollo
PROJ010397,EMP023906,EÃ³lica,6382.46,2680.72,37.82,Finalizado
PROJ010398,EMP011074,GeotÃ©rmica,7346.87,3871.76,475.25,Activo
PROJ010399,EMP008828,EÃ³lica,1390.81,1300.41,467.05,En desarrollo
PROJ010400,EMP008996,EÃ³lica,3483.17,2185.43,488.44,Finalizado
PROJ010401,EMP001151,GeotÃ©rmica,5908.99,4321.51,25.14,En desarrollo
PROJ010402,EMP015040,EÃ³lica,3433.05,558.25,291.54,Finalizado
PROJ010403,EMP013000,EÃ³lica,5303.09,693.18,451.47,Activo
PROJ010404,EMP018442,GeotÃ©rmica,7289.15,4792.47,188.31,Activo
PROJ010405,EMP009518,Biomasa,5367.54,3147.42,331.3,En desarrollo
PROJ010406,EMP018177,Solar,5654.54,3586.19,368.97,En desarrollo
PROJ010407,EMP024540,EÃ³lica,759.25,1719.58,48.19,Activo
PROJ010408,EMP018915,Biomasa,1432.6,4195.2,496.08,En desarrollo
PROJ010409,EMP023776,HidroelÃ©ctrica,7414.16,3129.21,465.88,Activo
PROJ010410,EMP021398,HidroelÃ©ctrica,8000.45,3415.8,488.45,Finalizado
PROJ010411,EMP019881,GeotÃ©rmica,7540.84,2835.24,387.05,En desarrollo
PROJ010412,EMP006849,EÃ³lica,8876.42,465.47,386.08,En desarrollo
PROJ010413,EMP015491,GeotÃ©rmica,9561.04,1888.11,450.99,Finalizado
PROJ010414,EMP016265,Solar,2816.12,4277.82,293.89,En desarrollo
PROJ010415,EMP016445,Solar,7869.73,1778.32,151.64,Activo
PROJ010416,EMP021826,EÃ³lica,4858.86,2268.13,331.9,En desarrollo
PROJ010417,EMP000378,HidroelÃ©ctrica,1160.54,2749.4,90.77,Activo
PROJ010418,EMP003193,EÃ³lica,7620.13,1199.05,333.41,En desarrollo
PROJ010419,EMP023335,Biomasa,9391.74,2241.81,58.85,Activo
PROJ010420,EMP003773,Solar,6598.93,4461.77,388.6,En desarrollo
PROJ010421,EMP011055,HidroelÃ©ctrica,9632.81,3110.22,322.4,Finalizado
PROJ010422,EMP003933,HidroelÃ©ctrica,5192.49,3008.8,127.87,En desarrollo
PROJ010423,EMP012348,Biomasa,7824.76,3055.13,259.21,Finalizado
PROJ010424,EMP022058,EÃ³lica,1820.44,1573.84,2.27,En desarrollo
PROJ010425,EMP011189,Biomasa,2588.98,1787.0,369.01,En desarrollo
PROJ010426,EMP009972,GeotÃ©rmica,3506.46,673.64,157.01,Finalizado
PROJ010427,EMP020173,EÃ³lica,3443.05,3926.78,184.17,Finalizado
PROJ010428,EMP014690,HidroelÃ©ctrica,4958.27,4659.71,354.74,En desarrollo
PROJ010429,EMP010788,Biomasa,6735.24,144.9,296.66,En desarrollo
PROJ010430,EMP018424,Biomasa,7339.22,3357.6,58.84,Finalizado
PROJ010431,EMP018230,HidroelÃ©ctrica,2278.51,2710.39,44.83,Activo
PROJ010432,EMP010499,HidroelÃ©ctrica,4025.85,4845.31,191.3,En desarrollo
PROJ010433,EMP024266,EÃ³lica,7311.84,4406.15,127.18,Finalizado
PROJ010434,EMP014722,HidroelÃ©ctrica,6812.16,4881.42,167.14,Activo
PROJ010435,EMP013988,EÃ³lica,9642.19,3844.45,298.29,Finalizado
PROJ010436,EMP007623,GeotÃ©rmica,94.56,2664.51,414.36,Finalizado
PROJ010437,EMP008403,Solar,7487.03,515.85,409.92,Finalizado
PROJ010438,EMP000484,HidroelÃ©ctrica,653.37,1911.54,327.99,Activo
PROJ010439,EMP023408,Solar,5795.31,2329.52,89.51,Activo
PROJ010440,EMP007266,Biomasa,8306.45,640.94,252.44,Activo
PROJ010441,EMP002679,Solar,8275.6,779.29,339.37,Activo
PROJ010442,EMP014615,GeotÃ©rmica,6784.9,3855.66,338.56,Activo
PROJ010443,EMP003863,GeotÃ©rmica,9988.08,2802.15,433.46,En desarrollo
PROJ010444,EMP019375,HidroelÃ©ctrica,505.71,2423.24,237.89,Finalizado
PROJ010445,EMP006569,Biomasa,9104.73,2332.61,368.99,Activo
PROJ010446,EMP011779,HidroelÃ©ctrica,568.88,459.63,152.26,Activo
PROJ010447,EMP022805,HidroelÃ©ctrica,395.18,3511.62,367.91,Finalizado
PROJ010448,EMP001938,Biomasa,7620.01,4586.98,233.78,Activo
PROJ010449,EMP000079,Solar,5228.14,1366.31,126.18,En desarrollo
